female,wjtest01,wjtest07,wjtest10,wmtest01,wmtest07,wmtest10,childs_language,daycare_home_age,daycare_home_duration,daycare_center_age,daycare_center_duration,headstart_age,headstart_duration,tpsprek_age,tpsprek_duration,prek_age,prek_duration,birth_city,birth_state,birth_country,respondent_birth_city,respondent_birth_state,respondent_birth_country,respondent_move,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,q1,q2,q3,q4,lastyrpk,lastyrhs,contxt1,contxt2,contxt3,contxt4,contxt5,contxt6,contxt7,contxt8,contxt9,contxt10,contxt11,contxt12,contxt13,contxt14,contxt15,contxt16,contxt17,contxt18,contxt19,contxt20,contxt21,contxt22,contxt23,contxt24,hs3yralum,ID,race,cohort,fullday0506,fullday0607,tpslunch0506,tpslunch0607,caphslunch0506,caphslunch0607,age,cutoff,langsurvey,psurvey,relative,health,medvisit,dentvisit,insurance,daycare_home,daycare_center,headstart,tpsprek,prek,internet,books,marital,father,respondent_education,spouse_education,momeduc,school_0607,school_0506,school_0405,teach_0607,teach_0506,white,black,hispanic,racecat4,racecat5,racecat6,other,freelunch
0,3,6,3,,,,English,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,No,No,1,1,2,0,2,1,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,No,3698,Black,Pre-K Entrant,,Full day,,Free lunch,,,-166,0,English,Yes,Biological mother,Excellent,Less than 6 months,Less than 6 months,Yes,Yes,No,No,No,No,Yes,Enough to fill 1 bookcase (26-100),Married,Yes,High school graduate,High school graduate,High school or GED,29,,,,,0,1,0,0,0,0,0,1
0,3,1,9,,,,English,99,99,99,99,2,.25,99,99,99,99,Tulsa,OK,USA,Carthage,MS,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,3421,Black,Pre-K Entrant,,Full day,,Free lunch,,,-312,0,English,Yes,Biological mother,Fair,Less than 6 months,Less than 6 months,Yes,No response,No response,Yes,No response,No response,Yes,Enough to fill 1 bookcase (26-100),Married,Yes,Some college,Some college,Some college,42,,,,,0,1,0,0,0,0,0,1
0,5,5,10,,,,English,4,.5,99,99,99,99,4,1,99,99,Tulsa,OK,USA,Dallas,TX,USA,99,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Agree,,,Yes,No,0,0,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,0,0,No,1358,Black,K Entrant,Half day,Full day,Reduced price lunch,Full price lunch,,,93,1,English,Yes,Biological mother,Very good,Less than 6 months,Less than 6 months,Yes,Yes,No,No,Yes,No,Yes,Enough to fill 2 bookcases (101-200),Married,Yes,Associate's degree,Some college,Some college,65,65,,,183,0,1,0,0,0,0,0,0
0,9,5,10,,,,English,99,99,1,2,99,99,99,99,99,99,Tulsa,OK,USA,Norwalk,CT,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,4998,Black,Pre-K Entrant,,Half day,,Free lunch,,,-236,0,English,Yes,Biological mother,Excellent,Less than 6 months,Never,Yes,No response,Yes,No response,No response,No response,Yes,Enough to fill 1 bookcase (26-100),Never Married,No,Associate's degree,No response,Some college,15,,,,,0,1,0,0,0,0,0,1
1,1,1,1,,,,English,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Nevada,MO,USA,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,No,No,1,1,1,1,1,2,1,1,0,1,1,1,0,2,4,1,1,1,1,1,1,1,0,0,No,3585,White,Pre-K Entrant,,Full day,,Free lunch,,,-195,0,English,Yes,Biological mother,Excellent,Less than 6 months,Less than 6 months,Yes,No,No response,No response,No response,No response,No,Enough to fill 2 bookcases (101-200),Separated,No,High school graduate,High school graduate,High school or GED,60,,,,,1,0,0,0,0,0,0,1
0,2,3,1,,,,English,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Waterloo,IA,USA,99,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,No,No,1,1,1,0,0,1,1,0,0,0,0,1,0,2,1,0,0,1,2,0,0,0,0,0,No,3439,White,Pre-K Entrant,,Full day,,Free lunch,,,-346,0,English,Yes,Biological mother,Excellent,1 year to 2 years,Less than 6 months,Yes,No,No,No,No,No,No,Enough to fill 1 shelf (11-25),Married,Yes,Some high school,Some high school,No high school or GED,34,,,,,1,0,0,0,0,0,0,1
0,3,7,7,,,,English,3,1,99,99,4,1,4,1,99,99,Grand Blanc,MI,USA,Flint,MI,USA,99,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Disagree,Agree,Disagree,Disagree,Yes,No,1,0,1,0,0,1,1,1,0,2,1,0,1,2,1,0,1,0,0,1,0,1,0,0,No,301,White,K Entrant,Half day,Full day,Free lunch,Full price lunch,,,71,1,English,Yes,Biological mother,Excellent,6 months to a year,6 months to a year,Yes,Yes,No response,Yes,Yes,No response,Yes,Enough to fill 2 bookcases (101-200),Married,Yes,High school graduate,Associate's degree,High school or GED,62,14,,,21,1,0,0,0,0,0,0,0
1,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,3012,Hispanic,Pre-K Entrant,,Full day,,Free lunch,,,-307,0,,No,,,,,,,,,,,,,,,,,,34,,,,,0,0,1,0,0,0,0,1
1,15,11,13,,,,English,99,99,3,1,3,1,99,99,3,1,Tulsa,OK,USA,Briston,OK,USA,99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,No,No,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,2,0,0,0,No,6999,,Pre-K Entrant,,Full day,,,,,-211,0,English,Yes,Biological mother,Excellent,Less than 6 months,Less than 6 months,Yes,No,Yes,Yes,No,Yes,Yes,Enough to fill 2 bookcases (101-200),Married,Yes,Some college,High school graduate,Some college,,,,,,,,,,,,,
1,7,6,9,,,,English,0,2.5,99,99,3,1,99,99,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,6925,,Pre-K Entrant,,Half day,,,,,-172,0,English,Yes,Biological mother,Very good,Less than 6 months,Never,Yes,Yes,No,Yes,No,No,Yes,Enough to fill 1 bookcase (26-100),Never Married,No,Some college,College degree (4 yr),Some college,,,,,,,,,,,,,
0,13,10,18,,,,English,2.5,1,1.5,1,99,99,4.5,1,3.5,1,Claremore,OK,USA,Tulsa,OK,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,1432,Native American,K Entrant,Half day,Full day,Full price lunch,Free lunch,,,227,1,English,Yes,Biological mother,Excellent,Less than 6 months,Never,Yes,Yes,Yes,No,Yes,Yes,Yes,Enough to fill 1 bookcase (26-100),Married,No,Some college,Graduate degree,Some college,59,59,,,267,0,0,0,0,1,0,1,1
1,9,2,9,,,,English,99,99,99,99,3,1,4,99,99,99,Tulsa,OK,USA,Muskogee,OK,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,6991,,Pre-K Entrant,,Full day,,,,,-200,0,English,Yes,Biological mother,Fair,6 months to a year,6 months to a year,Yes,No,No,Yes,Yes,No,Yes,Enough to fill 1 shelf (11-25),Never Married,No,High school graduate,No response,High school or GED,,,,,,,,,,,,,
1,2,5,12,2,6,4,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Disagree,Disagree,Disagree,Agree,No,No,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,No,5236,Hispanic,Pre-K Entrant,,Full day,,Free lunch,,,-273,0,,No,,,,,,,,,,,,,,,,,,8,,,,,0,0,1,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,No,No,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,5820,White,Pre-K Entrant,,,,Free lunch,,,-239,0,,No,,,,,,,,,,,,,,,,,,2,,,,,1,0,0,0,0,0,0,1
1,15,7,11,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,No,476,Black,K Entrant,Full day,Full day,Free lunch,Free lunch,,,53,1,,No,,,,,,,,,,,,,,,,,,23,23,,,360,0,1,0,0,0,0,0,1
0,5,11,21,,,,English,99,99,2,.333,99,99,4,99,99,99,Tulsa,OK,USA,Seattle,WA,USA,99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Disagree,Agree,Disagree,Strongly disagree,Yes,No,0,1,0,1,0,1,1,2,1,1,2,1,0,2,3,2,4,3,0,2,3,2,0,0,No,1145,Native American,K Entrant,Half day,Full day,Full price lunch,Full price lunch,,,289,1,English,Yes,Biological mother,Excellent,6 months to a year,6 months to a year,No,No,Yes,No,Yes,No,Yes,Enough to fill 2 bookcases (101-200),Married,Yes,Some college,College degree (4 yr),Some college,21,5,,,52,0,0,0,0,1,0,1,0
0,2,3,12,,,,Spanish,99,99,99,99,99,99,99,99,99,99,No Response,No Response,Mexico,No Response,No Response,Mexico,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,7009,,Pre-K Entrant,,Half day,,,,,-171,0,English,Yes,Biological mother,Excellent,Less than 6 months,6 months to a year,Yes,No,No,No,No,No,Yes,Enough to fill 1 bookcase (26-100),Married,Yes,College degree (4 yr),College degree (4 yr),College degree,,,,,,,,,,,,,
1,2,4,8,,,,English,99,99,2,2,2,1,99,99,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Disagree,Agree,Agree,Agree,No,No,1,0,2,1,0,1,1,1,0,1,2,0,1,2,2,0,0,2,2,0,0,1,0,0,No,3267,Native American,Pre-K Entrant,,Half day,,Free lunch,,,-158,0,English,Yes,Biological mother,Excellent,Less than 6 months,Never,Yes,No,Yes,Yes,No response,No response,No,Enough to fill 3 or more bookcases (more than 200),Married,Yes,Associate's degree,Some high school,Some college,15,,,,,0,0,0,0,1,0,1,1
0,3,5,8,,,,English,3,2,99,99,4,.33329999,99,99,99,99,Tulsa,OK,USA,Chicago,IL,USA,99,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,,,,,Yes,No,2,2,2,1,2,2,4,2,3,2,1,2,3,4,4,4,5,5,2,2,6,3,3,3,No,844,,K Entrant,Full day,Full day,,Free lunch,,,62,1,English,Yes,Biological mother,Very good,6 months to a year,Less than 6 months,Yes,Yes,No,Yes,No,No,No,None or few (0-10),Separated,No,Associate's degree,GED,Some college,,22,,,199,,,,,,,,1
0,14,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,No,1508,White,K Entrant,Half day,Full day,Full price lunch,Free lunch,,,254,1,,No,,,,,,,,,,,,,,,,,,30,30,,,358,1,0,0,0,0,0,0,1
1,1,2,1,,,,English,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,3526,Native American,Pre-K Entrant,,Half day,,Free lunch,,,-299,0,English,Yes,Biological mother,Excellent,Less than 6 months,Less than 6 months,Yes,No,No,No,No,No,Yes,Enough to fill 1 shelf (11-25),Never Married,No,8th grade or less,No response,No high school or GED,6,,,,,0,0,0,0,1,0,1,1
1,8,10,14,,,,English,99,99,2,3,99,99,4,1,99,99,Tulsa,OK,USA,Tulsa,OK,USA,99,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Yes,No,1,1,1,1,1,2,1,2,1,1,1,1,0,1,2,2,3,4,0,2,3,3,0,0,No,1242,Native American,K Entrant,Half day,Full day,Full price lunch,Reduced price lunch,,,237,1,English,Yes,Biological mother,Very good,Less than 6 months,Less than 6 months,Yes,No,Yes,No,Yes,No,Yes,Enough to fill 1 bookcase (26-100),Divorced,No,Some college,College degree (4 yr),Some college,10,27,,,134,0,0,0,0,1,0,1,0
0,0,1,2,,,,No Response,99,99,99,99,99,99,99,99,99,99,Fresno,CA,USA,Banvini Camp,No Response,Thailand,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,4107,Asian,Pre-K Entrant,,Half day,,Reduced price lunch,,,-223,0,English,Yes,Biological mother,Very good,6 months to a year,Less than 6 months,Yes,No,No,No,No,No,No,Enough to fill 2 bookcases (101-200),Married,Yes,Associate's degree,No response,Some college,14,,,,,0,0,0,1,0,0,1,0
0,0,1,0,1,1,4,Spanish,99,99,99,99,99,99,99,99,99,99,Tulsa,OK,USA,Aguascalientes,No Response,Mexico,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,No,6996,,Pre-K Entrant,,Half day,,,,,-103,0,Spanish,Yes,No response,Very good,Less than 6 months,Less than 6 months,Yes,No,No,No,No,No,No,None or few (0-10),Never Married,Yes,8th grade or less,8th grade or less,,,,,,,,,,,,,,
1,9,11,12,,,,English,99,99,4,99,99,99,99,99,99,99,Corsicana,TX,USA,Norma,OK,USA,99,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disagree,Agree,Strongly disagree,Disagree,No,No,0,0,0,1,1,1,1,1,1,1,1,0,1,2,1,1,1,0,0,1,0,1,0,0,No,6286,White,Pre-K Entrant,,Half day,,Free lunch,,,-236,0,English,Yes,Biological mother,Excellent,Less than 6 months,1 year to 2 years,Yes,No response,Yes,No response,No response,No response,Yes,Enough to fill 1 bookcase (26-100),Divorced,No,Some college,No response,Some college,60,,,,,1,0,0,0,0,0,0,1
1,2,3,11,,,,English,3,.16670001,3,.083300002,99,99,99,99,99,99,Okmulgee,OK,USA,Muskogee,OK,USA,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Disagree,Agree,Agree,No,No,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,No,3560,White,Pre-K Entrant,,Full day,,Free lunch,,,-326,0,English,Yes,Step-mother,Excellent,Less than 6 months,Less than 6 months,Yes,Yes,Yes,No response,No response,No response,No,Enough to fill 1 shelf (11-25),Married,Yes,Some high school,High school graduate,No high school or GED,60,,,,,1,0,0,0,0,0,0,1
0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Agree,Agree,Agree,Disagree,No,No,0,0,1,2,1,1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,No,6489,Native American,Pre-K Entrant,,,,Free lunch,,,-329,0,,No,,,,,,,,,,,,,,,,,,18,,,,,0,0,0,0,1,0,1,1
